replicate,pop,gen,odomS,Fis,selModel
3,STM,5,0.2,-0.2379,incompODomSel
3,STH,5,0.2,-0.4203,incompODomSel
3,STL,6,0.2,-0.1354,incompODomSel
3,STM,6,0.2,-0.2727,incompODomSel
3,STH,6,0.2,-0.37,incompODomSel
3,STL,7,0.2,-0.2405,incompODomSel
3,STM,7,0.2,-0.225,incompODomSel
3,STH,7,0.2,-0.3243,incompODomSel
3,STL,8,0.2,-0.1807,incompODomSel
3,STM,8,0.2,-0.3243,incompODomSel
3,STH,8,0.2,-0.3611,incompODomSel
3,STL,9,0.2,-0.1667,incompODomSel
3,STM,9,0.2,-0.3022,incompODomSel
3,STH,9,0.2,-0.3243,incompODomSel
3,STL,10,0.2,-0.1395,incompODomSel
3,STM,10,0.2,-0.4,incompODomSel
3,STH,10,0.2,-0.3803,incompODomSel
3,STL,11,0.2,-0.1264,incompODomSel
3,STM,11,0.2,-0.37,incompODomSel
3,STH,11,0.2,-0.1557,incompODomSel
3,STL,12,0.2,-0.1264,incompODomSel
3,STM,12,0.2,-0.37,incompODomSel
3,STH,12,0.2,-0.2727,incompODomSel
3,STL,13,0.2,-0.225,incompODomSel
3,STM,13,0.2,-0.2171,incompODomSel
3,STH,13,0.2,-0.225,incompODomSel
3,STL,14,0.2,-0.2405,incompODomSel
3,STM,14,0.2,-0.1807,incompODomSel
3,STH,14,0.2,-0.3803,incompODomSel
3,STL,15,0.2,-0.1667,incompODomSel
3,STM,15,0.2,-0.1529,incompODomSel
3,STH,15,0.2,-0.1557,incompODomSel
3,STL,16,0.2,-0.1264,incompODomSel
3,STM,16,0.2,-0.0946,incompODomSel
3,STH,16,0.2,-0.2895,incompODomSel
3,STL,17,0.2,-0.2099,incompODomSel
3,STM,17,0.2,-0.1557,incompODomSel
3,STH,17,0.2,-0.1557,incompODomSel
3,STL,18,0.2,-0.1807,incompODomSel
3,STM,18,0.2,-0.3243,incompODomSel
3,STH,18,0.2,-0.176,incompODomSel
3,STL,19,0.2,-0.1951,incompODomSel
3,STM,19,0.2,-0.053,incompODomSel
3,STH,19,0.2,-0.2405,incompODomSel
3,STL,20,0.2,-0.3611,incompODomSel
3,STM,20,0.2,-0.225,incompODomSel
3,STH,20,0.2,-0.1964,incompODomSel
4,STL,1,0.2,-1,incompODomSel
4,STM,1,0.2,-1,incompODomSel
4,STH,1,0.2,-1,incompODomSel
4,STL,2,0.2,-0.5223,incompODomSel
4,STM,2,0.2,-0.4633,incompODomSel
4,STH,2,0.2,-0.6672,incompODomSel
4,STL,3,0.2,-0.4412,incompODomSel
4,STM,3,0.2,-0.4073,incompODomSel
4,STH,3,0.2,-0.5077,incompODomSel
4,STL,4,0.2,-0.3243,incompODomSel
4,STM,4,0.2,-0.3022,incompODomSel
4,STH,4,0.2,-0.37,incompODomSel
4,STL,5,0.2,-0.225,incompODomSel
4,STM,5,0.2,-0.3243,incompODomSel
4,STH,5,0.2,-0.1964,incompODomSel
4,STL,6,0.2,-0.1529,incompODomSel
4,STM,6,0.2,-0.1951,incompODomSel
4,STH,6,0.2,-0.259,incompODomSel
4,STL,7,0.2,-0.1667,incompODomSel
4,STM,7,0.2,-0.1395,incompODomSel
4,STH,7,0.2,-0.259,incompODomSel
4,STL,8,0.2,-0.1667,incompODomSel
4,STM,8,0.2,-0.1264,incompODomSel
4,STH,8,0.2,-0.4203,incompODomSel
4,STL,9,0.2,-0.2564,incompODomSel
4,STM,9,0.2,-0.0889,incompODomSel
4,STH,9,0.2,-0.3469,incompODomSel
4,STL,10,0.2,-0.2171,incompODomSel
4,STM,10,0.2,-0.1264,incompODomSel
4,STH,10,0.2,-0.4203,incompODomSel
4,STL,11,0.2,-0.2727,incompODomSel
4,STM,11,0.2,-0.1136,incompODomSel
4,STH,11,0.2,-0.3425,incompODomSel
4,STL,12,0.2,-0.2895,incompODomSel
4,STM,12,0.2,-0.1667,incompODomSel
4,STH,12,0.2,-0.2895,incompODomSel
4,STL,13,0.2,-0.2564,incompODomSel
4,STM,13,0.2,-0.2099,incompODomSel
4,STH,13,0.2,-0.11,incompODomSel
4,STL,14,0.2,-0.1807,incompODomSel
4,STM,14,0.2,-0.1951,incompODomSel
4,STH,14,0.2,-0.2405,incompODomSel
4,STL,15,0.2,-0.1264,incompODomSel
4,STM,15,0.2,-0.1011,incompODomSel
4,STH,15,0.2,-0.2379,incompODomSel
4,STL,16,0.2,-0.1011,incompODomSel
4,STM,16,0.2,-0.1529,incompODomSel
4,STH,16,0.2,-0.2727,incompODomSel
4,STL,17,0.2,-0.1667,incompODomSel
4,STM,17,0.2,-0.1667,incompODomSel
4,STH,17,0.2,-0.3243,incompODomSel
4,STL,18,0.2,-0.1951,incompODomSel
4,STM,18,0.2,-0.1529,incompODomSel
4,STH,18,0.2,-0.2285,incompODomSel
4,STL,19,0.2,-0.2727,incompODomSel
4,STM,19,0.2,-0.1395,incompODomSel
4,STH,19,0.2,-0.3425,incompODomSel
4,STL,20,0.2,-0.225,incompODomSel
4,STM,20,0.2,-0.1136,incompODomSel
4,STH,20,0.2,-0.2564,incompODomSel
5,STL,1,0.2,-1,incompODomSel
5,STM,1,0.2,-1,incompODomSel
5,STH,1,0.2,-1,incompODomSel
5,STL,2,0.2,-0.535,incompODomSel
5,STM,2,0.2,-0.6672,incompODomSel
5,STH,2,0.2,-0.4412,incompODomSel
5,STL,3,0.2,-0.4412,incompODomSel
5,STM,3,0.2,-0.3243,incompODomSel
5,STH,3,0.2,-0.3936,incompODomSel
5,STL,4,0.2,-0.3022,incompODomSel
5,STM,4,0.2,-0.3611,incompODomSel
5,STH,4,0.2,-0.3803,incompODomSel
5,STL,5,0.2,-0.259,incompODomSel
5,STM,5,0.2,-0.3067,incompODomSel
5,STH,5,0.2,-0.3243,incompODomSel
5,STL,6,0.2,-0.2564,incompODomSel
5,STM,6,0.2,-0.2099,incompODomSel
5,STH,6,0.2,-0.4203,incompODomSel
5,STL,7,0.2,-0.2895,incompODomSel
5,STM,7,0.2,-0.225,incompODomSel
5,STH,7,0.2,-0.2775,incompODomSel
5,STL,8,0.2,-0.3067,incompODomSel
5,STM,8,0.2,-0.3067,incompODomSel
5,STH,8,0.2,-0.3611,incompODomSel
5,STL,9,0.2,-0.3243,incompODomSel
5,STM,9,0.2,-0.115,incompODomSel
5,STH,9,0.2,-0.2379,incompODomSel
5,STL,10,0.2,-0.176,incompODomSel
5,STM,10,0.2,-0.1354,incompODomSel
5,STH,10,0.2,-0.3022,incompODomSel
5,STL,11,0.2,-0.176,incompODomSel
5,STM,11,0.2,-0.3425,incompODomSel
5,STH,11,0.2,-0.2895,incompODomSel
5,STL,12,0.2,-0.0946,incompODomSel
5,STM,12,0.2,-0.1667,incompODomSel
5,STH,12,0.2,-0.3067,incompODomSel
5,STL,13,0.2,-0.2405,incompODomSel
5,STM,13,0.2,-0.1395,incompODomSel
5,STH,13,0.2,-0.2895,incompODomSel
5,STL,14,0.2,-0.074,incompODomSel
5,STM,14,0.2,-0.1667,incompODomSel
5,STH,14,0.2,-0.2895,incompODomSel
5,STL,15,0.2,-0.1951,incompODomSel
5,STM,15,0.2,-0.1395,incompODomSel
5,STH,15,0.2,-0.1557,incompODomSel
5,STL,16,0.2,-0.3067,incompODomSel
5,STM,16,0.2,-0.1529,incompODomSel
5,STH,16,0.2,-0.2099,incompODomSel
5,STL,17,0.2,-0.225,incompODomSel
5,STM,17,0.2,-0.225,incompODomSel
5,STH,17,0.2,-0.2895,incompODomSel
5,STL,18,0.2,-0.2405,incompODomSel
5,STM,18,0.2,-0.2405,incompODomSel
5,STH,18,0.2,-0.3611,incompODomSel
5,STL,19,0.2,-0.1529,incompODomSel
5,STM,19,0.2,0.0134,incompODomSel
5,STH,19,0.2,-0.0389,incompODomSel
5,STL,20,0.2,-0.1667,incompODomSel
5,STM,20,0.2,-0.1529,incompODomSel
5,STH,20,0.2,0.0616,incompODomSel
6,STL,1,0.2,-1,incompODomSel
6,STM,1,0.2,-1,incompODomSel
6,STH,1,0.2,-1,incompODomSel
6,STL,2,0.2,-0.5207,incompODomSel
6,STM,2,0.2,-0.5482,incompODomSel
6,STH,2,0.2,-0.5482,incompODomSel
6,STL,3,0.2,-0.4203,incompODomSel
6,STM,3,0.2,-0.2804,incompODomSel
6,STH,3,0.2,-0.3469,incompODomSel
6,STL,4,0.2,-0.2727,incompODomSel
6,STM,4,0.2,-0.3243,incompODomSel
6,STH,4,0.2,-0.3243,incompODomSel
6,STL,5,0.2,-0.3067,incompODomSel
6,STM,5,0.2,-0.2564,incompODomSel
6,STH,5,0.2,-0.2405,incompODomSel
6,STL,6,0.2,-0.1571,incompODomSel
6,STM,6,0.2,-0.225,incompODomSel
6,STH,6,0.2,-0.2564,incompODomSel
6,STL,7,0.2,-0.2895,incompODomSel
6,STM,7,0.2,-0.1667,incompODomSel
6,STH,7,0.2,-0.0316,incompODomSel
6,STL,8,0.2,-0.1667,incompODomSel
6,STM,8,0.2,-0.2099,incompODomSel
6,STH,8,0.2,-0.3067,incompODomSel
6,STL,9,0.2,-0.1951,incompODomSel
6,STM,9,0.2,-0.115,incompODomSel
6,STH,9,0.2,-0.3243,incompODomSel
6,STL,10,0.2,-0.2099,incompODomSel
6,STM,10,0.2,-0.1807,incompODomSel
6,STH,10,0.2,-0.3425,incompODomSel
6,STL,11,0.2,-0.1395,incompODomSel
6,STM,11,0.2,-0.2895,incompODomSel
6,STH,11,0.2,-0.2099,incompODomSel
6,STL,12,0.2,-0.2099,incompODomSel
6,STM,12,0.2,-0.2727,incompODomSel
6,STH,12,0.2,-0.2895,incompODomSel
6,STL,13,0.2,-0.2405,incompODomSel
6,STM,13,0.2,-0.2285,incompODomSel
6,STH,13,0.2,-0.259,incompODomSel
6,STL,14,0.2,-0.1807,incompODomSel
6,STM,14,0.2,-0.4203,incompODomSel
6,STH,14,0.2,-0.2379,incompODomSel
6,STL,15,0.2,-0.2564,incompODomSel
6,STM,15,0.2,-0.2895,incompODomSel
6,STH,15,0.2,-0.3243,incompODomSel
6,STL,16,0.2,-0.2099,incompODomSel
6,STM,16,0.2,-0.1354,incompODomSel
6,STH,16,0.2,-0.2895,incompODomSel
6,STL,17,0.2,-0.1667,incompODomSel
6,STM,17,0.2,-0.2895,incompODomSel
6,STH,17,0.2,-0.1667,incompODomSel
6,STL,18,0.2,-0.1529,incompODomSel
6,STM,18,0.2,-0.2099,incompODomSel
6,STH,18,0.2,-0.1951,incompODomSel
6,STL,19,0.2,-0.1529,incompODomSel
6,STM,19,0.2,-0.053,incompODomSel
6,STH,19,0.2,-0.2564,incompODomSel
6,STL,20,0.2,-0.1395,incompODomSel
6,STM,20,0.2,-0.1667,incompODomSel
6,STH,20,0.2,-0.1951,incompODomSel
7,STL,1,0.2,-1,incompODomSel
7,STM,1,0.2,-1,incompODomSel
7,STH,1,0.2,-1,incompODomSel
7,STL,2,0.2,-0.3494,incompODomSel
7,STM,2,0.2,-0.5766,incompODomSel
7,STH,2,0.2,-0.4197,incompODomSel
7,STL,3,0.2,-0.3611,incompODomSel
7,STM,3,0.2,-0.1589,incompODomSel
7,STH,3,0.2,-0.4425,incompODomSel
7,STL,4,0.2,-0.2895,incompODomSel
7,STM,4,0.2,-0.4177,incompODomSel
7,STH,4,0.2,-0.3803,incompODomSel
7,STL,5,0.2,-0.3067,incompODomSel
7,STM,5,0.2,-0.3803,incompODomSel
7,STH,5,0.2,-0.225,incompODomSel
7,STL,6,0.2,-0.2727,incompODomSel
7,STM,6,0.2,-0.3243,incompODomSel
7,STH,6,0.2,-0.2895,incompODomSel
7,STL,7,0.2,-0.2564,incompODomSel
7,STM,7,0.2,-0.4,incompODomSel
7,STH,7,0.2,-0.1951,incompODomSel
7,STL,8,0.2,-0.2564,incompODomSel
7,STM,8,0.2,-0.3067,incompODomSel
7,STH,8,0.2,-0.225,incompODomSel
7,STL,9,0.2,-0.2727,incompODomSel
7,STM,9,0.2,-0.1951,incompODomSel
7,STH,9,0.2,-0.2099,incompODomSel
7,STL,10,0.2,-0.1951,incompODomSel
7,STM,10,0.2,-0.1529,incompODomSel
7,STH,10,0.2,-0.1667,incompODomSel
7,STL,11,0.2,-0.1667,incompODomSel
7,STM,11,0.2,-0.225,incompODomSel
7,STH,11,0.2,-0.1529,incompODomSel
7,STL,12,0.2,-0.1951,incompODomSel
7,STM,12,0.2,-0.1951,incompODomSel
7,STH,12,0.2,-0.0652,incompODomSel
7,STL,13,0.2,-0.1807,incompODomSel
7,STM,13,0.2,-0.225,incompODomSel
7,STH,13,0.2,-0.0316,incompODomSel
7,STL,14,0.2,-0.1807,incompODomSel
7,STM,14,0.2,-0.2405,incompODomSel
7,STH,14,0.2,-0.0769,incompODomSel
7,STL,15,0.2,-0.1264,incompODomSel
7,STM,15,0.2,-0.2405,incompODomSel
7,STH,15,0.2,-0.1667,incompODomSel
7,STL,16,0.2,-0.0652,incompODomSel
7,STM,16,0.2,-0.2405,incompODomSel
7,STH,16,0.2,-0.1964,incompODomSel
7,STL,17,0.2,0.3,incompODomSel
7,STM,17,0.2,-0.1557,incompODomSel
7,STH,17,0.2,-0.2405,incompODomSel
7,STL,18,0.2,-0.0426,incompODomSel
7,STM,18,0.2,-0.2405,incompODomSel
7,STH,18,0.2,-0.2564,incompODomSel
7,STL,19,0.2,-0.0769,incompODomSel
7,STM,19,0.2,-0.1807,incompODomSel
7,STH,19,0.2,-0.2727,incompODomSel
7,STL,20,0.2,-0.0095,incompODomSel
7,STM,20,0.2,-0.225,incompODomSel
7,STH,20,0.2,-0.3067,incompODomSel
8,STL,1,0.2,-1,incompODomSel
8,STM,1,0.2,-1,incompODomSel
8,STH,1,0.2,-1,incompODomSel
8,STL,2,0.2,-0.4633,incompODomSel
8,STM,2,0.2,-0.3785,incompODomSel
8,STH,2,0.2,-0.3209,incompODomSel
8,STL,3,0.2,-0.4203,incompODomSel
8,STM,3,0.2,-0.3022,incompODomSel
8,STH,3,0.2,-0.6066,incompODomSel
8,STL,4,0.2,-0.3022,incompODomSel
8,STM,4,0.2,-0.3425,incompODomSel
8,STH,4,0.2,-0.2804,incompODomSel
8,STL,5,0.2,-0.2405,incompODomSel
8,STM,5,0.2,-0.2564,incompODomSel
8,STH,5,0.2,-0.3243,incompODomSel
8,STL,6,0.2,-0.1667,incompODomSel
8,STM,6,0.2,-0.2405,incompODomSel
8,STH,6,0.2,-0.2564,incompODomSel
8,STL,7,0.2,-0.1807,incompODomSel
8,STM,7,0.2,-0.115,incompODomSel
8,STH,7,0.2,-0.2727,incompODomSel
8,STL,8,0.2,-0.225,incompODomSel
8,STM,8,0.2,-0.1011,incompODomSel
8,STH,8,0.2,-0.3243,incompODomSel
8,STL,9,0.2,-0.1951,incompODomSel
8,STM,9,0.2,-0.0769,incompODomSel
8,STH,9,0.2,-0.2379,incompODomSel
8,STL,10,0.2,-0.1667,incompODomSel
8,STM,10,0.2,-0.1011,incompODomSel
8,STH,10,0.2,-0.2804,incompODomSel
8,STL,11,0.2,-0.2405,incompODomSel
8,STM,11,0.2,-0.0652,incompODomSel
8,STH,11,0.2,-0.3243,incompODomSel
8,STL,12,0.2,-0.1807,incompODomSel
8,STM,12,0.2,-0.0652,incompODomSel
8,STH,12,0.2,-0.176,incompODomSel
8,STL,13,0.2,-0.225,incompODomSel
8,STM,13,0.2,-0.0538,incompODomSel
8,STH,13,0.2,-0.3425,incompODomSel
8,STL,14,0.2,-0.1807,incompODomSel
8,STM,14,0.2,-0.0769,incompODomSel
8,STH,14,0.2,-0.2405,incompODomSel
8,STL,15,0.2,-0.1529,incompODomSel
8,STM,15,0.2,-0.0769,incompODomSel
8,STH,15,0.2,-0.1667,incompODomSel
8,STL,16,0.2,-0.0769,incompODomSel
8,STM,16,0.2,-0.0769,incompODomSel
8,STH,16,0.2,-0.225,incompODomSel
8,STL,17,0.2,-0.0426,incompODomSel
8,STM,17,0.2,-0.1264,incompODomSel
8,STH,17,0.2,0.0354,incompODomSel
8,STL,18,0.2,-0.0889,incompODomSel
8,STM,18,0.2,-0.1807,incompODomSel
8,STH,18,0.2,-0.1395,incompODomSel
8,STL,19,0.2,-0.1529,incompODomSel
8,STM,19,0.2,-0.225,incompODomSel
8,STH,19,0.2,-0.0946,incompODomSel
8,STL,20,0.2,-0.1667,incompODomSel
8,STM,20,0.2,-0.2895,incompODomSel
8,STH,20,0.2,-0.225,incompODomSel
9,STL,1,0.2,-1,incompODomSel
9,STM,1,0.2,-1,incompODomSel
9,STH,1,0.2,-1,incompODomSel
9,STL,2,0.2,-0.3803,incompODomSel
9,STM,2,0.2,-0.4197,incompODomSel
9,STH,2,0.2,-0.5207,incompODomSel
9,STL,3,0.2,-0.4,incompODomSel
9,STM,3,0.2,-0.6066,incompODomSel
9,STH,3,0.2,-0.4412,incompODomSel
9,STL,4,0.2,-0.3469,incompODomSel
9,STM,4,0.2,-0.3425,incompODomSel
9,STH,4,0.2,-0.259,incompODomSel
9,STL,5,0.2,-0.3279,incompODomSel
9,STM,5,0.2,-0.3243,incompODomSel
9,STH,5,0.2,-0.1529,incompODomSel
9,STL,6,0.2,-0.5077,incompODomSel
9,STM,6,0.2,-0.176,incompODomSel
9,STH,6,0.2,-0.1264,incompODomSel
9,STL,7,0.2,-0.3209,incompODomSel
9,STM,7,0.2,-0.2895,incompODomSel
9,STH,7,0.2,-0.1264,incompODomSel
9,STL,8,0.2,-0.4627,incompODomSel
9,STM,8,0.2,-0.2171,incompODomSel
9,STH,8,0.2,-0.1395,incompODomSel
9,STL,9,0.2,-0.259,incompODomSel
9,STM,9,0.2,-0.2727,incompODomSel
9,STH,9,0.2,-0.1667,incompODomSel
9,STL,10,0.2,-0.4,incompODomSel
9,STM,10,0.2,-0.3067,incompODomSel
9,STH,10,0.2,-0.1667,incompODomSel
9,STL,11,0.2,-0.3425,incompODomSel
9,STM,11,0.2,-0.2895,incompODomSel
9,STH,11,0.2,0.1171,incompODomSel
9,STL,12,0.2,-0.1807,incompODomSel
9,STM,12,0.2,-0.3243,incompODomSel
9,STH,12,0.2,-0.0095,incompODomSel
9,STL,13,0.2,-0.2727,incompODomSel
9,STM,13,0.2,-0.1807,incompODomSel
9,STH,13,0.2,-0.2099,incompODomSel
9,STL,14,0.2,-0.225,incompODomSel
9,STM,14,0.2,-0.0946,incompODomSel
9,STH,14,0.2,-0.176,incompODomSel
9,STL,15,0.2,-0.1951,incompODomSel
9,STM,15,0.2,-0.1951,incompODomSel
9,STH,15,0.2,-0.1395,incompODomSel
9,STL,16,0.2,-0.1136,incompODomSel
9,STM,16,0.2,-0.225,incompODomSel
9,STH,16,0.2,-0.1395,incompODomSel
9,STL,17,0.2,0.1552,incompODomSel
9,STM,17,0.2,-0.1951,incompODomSel
9,STH,17,0.2,-0.1395,incompODomSel
9,STL,18,0.2,-0.0652,incompODomSel
9,STM,18,0.2,-0.1951,incompODomSel
9,STH,18,0.2,-0.1529,incompODomSel
9,STL,19,0.2,-0.0538,incompODomSel
9,STM,19,0.2,-0.074,incompODomSel
9,STH,19,0.2,-0.053,incompODomSel
9,STL,20,0.2,-0.0426,incompODomSel
9,STM,20,0.2,-0.074,incompODomSel
9,STH,20,0.2,-0.2099,incompODomSel
10,STL,1,0.2,-1,incompODomSel
10,STM,1,0.2,-1,incompODomSel
10,STH,1,0.2,-1,incompODomSel
10,STL,2,0.2,-0.3803,incompODomSel
10,STM,2,0.2,-0.4197,incompODomSel
10,STH,2,0.2,-0.5207,incompODomSel
10,STL,3,0.2,-0.4,incompODomSel
10,STM,3,0.2,-0.6066,incompODomSel
10,STH,3,0.2,-0.4412,incompODomSel
10,STL,4,0.2,-0.3469,incompODomSel
10,STM,4,0.2,-0.3425,incompODomSel
10,STH,4,0.2,-0.259,incompODomSel
10,STL,5,0.2,-0.3279,incompODomSel
10,STM,5,0.2,-0.3243,incompODomSel
10,STH,5,0.2,-0.1529,incompODomSel
10,STL,6,0.2,-0.5077,incompODomSel
10,STM,6,0.2,-0.176,incompODomSel
10,STH,6,0.2,-0.1264,incompODomSel
10,STL,7,0.2,-0.3209,incompODomSel
10,STM,7,0.2,-0.2895,incompODomSel
10,STH,7,0.2,-0.1264,incompODomSel
10,STL,8,0.2,-0.4627,incompODomSel
10,STM,8,0.2,-0.2171,incompODomSel
10,STH,8,0.2,-0.1395,incompODomSel
10,STL,9,0.2,-0.259,incompODomSel
10,STM,9,0.2,-0.2727,incompODomSel
10,STH,9,0.2,-0.1667,incompODomSel
10,STL,10,0.2,-0.4,incompODomSel
10,STM,10,0.2,-0.3067,incompODomSel
10,STH,10,0.2,-0.1667,incompODomSel
10,STL,11,0.2,-0.3425,incompODomSel
10,STM,11,0.2,-0.2895,incompODomSel
10,STH,11,0.2,0.1171,incompODomSel
10,STL,12,0.2,-0.1807,incompODomSel
10,STM,12,0.2,-0.3243,incompODomSel
10,STH,12,0.2,-0.0095,incompODomSel
10,STL,13,0.2,-0.2727,incompODomSel
10,STM,13,0.2,-0.1807,incompODomSel
10,STH,13,0.2,-0.2099,incompODomSel
10,STL,14,0.2,-0.225,incompODomSel
10,STM,14,0.2,-0.0946,incompODomSel
10,STH,14,0.2,-0.176,incompODomSel
10,STL,15,0.2,-0.1951,incompODomSel
10,STM,15,0.2,-0.1951,incompODomSel
10,STH,15,0.2,-0.1395,incompODomSel
10,STL,16,0.2,-0.1136,incompODomSel
10,STM,16,0.2,-0.225,incompODomSel
10,STH,16,0.2,-0.1395,incompODomSel
